'file_name', 'runtime_error', 'parse_error', 'recompute_duration', 'layers_qty', 'new_time_total', 'base_time_total', 'raw_time_total', 'new_base_total'
'696802.recompute_res', False, False, 0.203, 27, 12489, 12777, 13387, 11983
'696851.recompute_res', False, False, 0.016, 49, 1719, 1343, 1901, 1343
'696877.recompute_res', False, False, 0.0, 9, 246, 237, 262, 237
'6970.recompute_res', False, False, 0.094, 49, 18239, 17413, 18440, 17371
'697044.recompute_res', False, False, 1.562, 249, 30181, 52433, 55332, 26852
'697143.recompute_res', False, False, 260.953, 285, 235842, 438688, 461143, 221695
'697261.recompute_res', False, False, 124.797, 449, 226852, 371630, 397605, 201728
'69730.recompute_res', False, False, 1.172, 198, 48775, 59485, 61959, 45958
'697333.recompute_res', False, False, 1.625, 382, 35106, 51394, 55405, 31055
'697342.recompute_res', False, False, 0.141, 46, 5343, 9170, 9632, 5077
'697370.recompute_res', False, False, 5.688, 771, 60068, 90833, 97977, 54349
'697399.recompute_res', False, False, 60.734, 256, 98773, 182421, 191981, 92165
'697418.recompute_res', False, False, 61.531, 312, 58778, 105928, 114408, 53870
'697457.recompute_res', False, False, 36.062, 14, 28350, 53188, 55900, 26913
'697464.recompute_res', False, False, 0.141, 49, 15313, 14212, 15539, 14124
'697538.recompute_res', False, False, 0.031, 89, 33392, 32681, 33658, 32681
'697540.recompute_res', False, False, 0.094, 380, 16624, 15204, 17564, 14840
'697564.recompute_res', False, False, 0.094, 254, 23601, 21876, 24333, 21843
'697596.recompute_res', False, False, 29.203, 14, 23019, 42953, 45247, 21796
'69763.recompute_res', False, False, 172.078, 31, 81113, 149954, 162229, 75003
'697651.recompute_res', False, False, 18.734, 90, 55689, 84151, 86488, 53883
'697698.recompute_res', True, False
'69779.recompute_res', False, False, 42.906, 24, 26525, 49467, 51936, 24799
'697790.recompute_res', False, False, 20.531, 49, 13017, 22358, 26310, 11471
'697833.recompute_res', False, False, 15.656, 24, 9984, 16709, 18994, 8475
'697835.recompute_res', False, False, 0.016, 78, 12217, 11899, 12403, 11899
'697861.recompute_res', False, True, '', '', '', '', '', ''
'697864.recompute_res', False, False, 1.688, 24, 6907, 10088, 11040, 6067
'697879.recompute_res', False, False, 0.016, 77, 2805, 2538, 3017, 2538
'697920.recompute_res', False, False, 0.141, 24, 6029, 6280, 6762, 5619
'698182.recompute_res', False, False, 0.547, 29, 5458, 6364, 7238, 4783
'69820.recompute_res', False, False, 1.797, 145, 21848, 27061, 29997, 18796
'69821.recompute_res', False, False, 0.516, 128, 41481, 40614, 42643, 39691
'69841.recompute_res', False, False, 497.609, 726, 339199, 619777, 669114, 311587
'698544.recompute_res', False, False, 0.0, 3, 297, 260, 322, 260
'69859.recompute_res', False, False, 110.922, 603, 134481, 239090, 266779, 120420
'698758.recompute_res', False, False, 46.094, 12, 36768, 69454, 73259, 34907
'69896.recompute_res', False, False, 1.141, 389, 22219, 22462, 26171, 19099
'698970.recompute_res', False, False, 3.453, 14, 7046, 12531, 13253, 6597
'69899.recompute_res', False, False, 0.0, 39, 3729, 3635, 3806, 3632
'6990.recompute_res', False, False, 9.375, 9, 8903, 16724, 17564, 8377
'699014.recompute_res', False, False, 0.125, 94, 30509, 29133, 30802, 29119
'699045.recompute_res', False, False, 27.391, 56, 17924, 33040, 36605, 16579
'69912.recompute_res', False, False, 0.375, 97, 18932, 21273, 22939, 17476
'699169.recompute_res', False, False, 52.422, 15, 38999, 73961, 77226, 37126
'699342.recompute_res', False, False, 0.391, 24, 6186, 7062, 7705, 5667
'699413.recompute_res', False, False, 50.406, 209, 166686, 309209, 318674, 158145
'699478.recompute_res', False, False, 4.906, 57, 23819, 30676, 33622, 21676
'69948.recompute_res', False, False, 0.016, 141, 9618, 9031, 9905, 9022
'699557.recompute_res', False, False, 0.875, 299, 50586, 76648, 79874, 47516
'699589.recompute_res', False, False, 0.016, 29, 8604, 8473, 8814, 8347
'699613.recompute_res', False, False, 1.031, 54, 17164, 24213, 25111, 16077
'699699.recompute_res', False, False, 390.641, 174, 249301, 472652, 491882, 236638
'699735.recompute_res', False, False, 459.844, 174, 252982, 475876, 499767, 238313
'699836.recompute_res', False, False, 6.766, 24, 15656, 29258, 30278, 14839
'699917.recompute_res', False, False, 1.578, 444, 30397, 41951, 46094, 27464
'700024.recompute_res', False, False, 57.203, 634, 220997, 400761, 419303, 203529
'70009.recompute_res', False, False, 0.609, 389, 26737, 26746, 30362, 23656
'700231.recompute_res', False, False, 0.031, 19, 4686, 4408, 4811, 4366
'700255.recompute_res', False, False, 411.438, 174, 252793, 478964, 499669, 239571
'700277.recompute_res', False, False, 79.797, 369, 220550, 376000, 388449, 209039
'700289.recompute_res', False, False, 6.078, 199, 47892, 87807, 91277, 45700
'700318.recompute_res', False, False, 1.297, 99, 22746, 41397, 42685, 21563
'700379.recompute_res', False, True, '', '', '', '', '', ''
'700403.recompute_res', False, False, 0.141, 60, 21504, 20496, 22493, 20382
'700461.recompute_res', False, False, 0.328, 274, 15621, 13910, 17134, 12877
'700496.recompute_res', False, False, 0.344, 194, 33380, 33133, 35047, 31842
'700560.recompute_res', False, False, 23.609, 13, 18745, 34314, 36550, 17380
'700564.recompute_res', False, False, 0.281, 44, 25269, 25866, 26510, 24895
'700576.recompute_res', False, False, 26.344, 89, 27020, 43202, 49036, 22464
'700636.recompute_res', False, False, 2.797, 29, 7742, 11062, 12349, 6764
'70064.recompute_res', False, False, 0.938, 159, 44454, 43698, 46960, 41406
'700645.recompute_res', False, False, 0.141, 83, 10788, 10428, 11561, 9881
'700675.recompute_res', False, False, 16.578, 46, 10631, 18175, 21311, 9484
'700677.recompute_res', False, False, 0.719, 134, 33587, 35077, 37399, 31765
'700679.recompute_res', False, False, 0.078, 44, 18848, 19071, 19516, 18621
'700933.recompute_res', False, False, 0.203, 19, 4824, 4927, 5458, 4393
'700965.recompute_res', False, False, 2.75, 33, 14465, 24412, 25407, 13446
'701135.recompute_res', False, False, 0.078, 149, 54901, 55292, 56240, 54354
'701221.recompute_res', False, False, 3.406, 29, 10148, 15073, 16159, 9014
'701226.recompute_res', False, False, 5.0, 59, 23571, 44669, 45960, 22846
'701446.recompute_res', False, False, 0.016, 4, 714, 750, 789, 673
'701545.recompute_res', False, False, 23.859, 66, 25451, 45383, 50353, 23093
'701658.recompute_res', False, False, 0.047, 49, 11365, 10687, 11592, 10687
'70175.recompute_res', False, False, 48.0, 94, 26761, 40964, 54234, 21841
'701768.recompute_res', False, False, 16.797, 567, 207112, 335180, 344614, 198248
'701774.recompute_res', True, False
'7018.recompute_res', False, False, 0.141, 328, 29847, 28564, 30931, 28463
'701891.recompute_res', False, False, 9.609, 57, 17797, 30117, 33395, 15683
'701916.recompute_res', False, False, 0.453, 24, 7047, 7017, 7768, 6368
'701926.recompute_res', False, False, 0.0, 1, 217, 359, 364, 205
'702024.recompute_res', False, False, 2.109, 31, 16245, 21042, 22060, 15315
'702052.recompute_res', False, False, 0.016, 29, 9402, 9250, 9612, 9123
'702107.recompute_res', False, False, 0.0, 6, 99, 96, 105, 96
'702130.recompute_res', False, False, 143.297, 235, 144071, 254302, 268128, 133770
'70220.recompute_res', False, False, 9.406, 94, 38565, 63150, 67269, 35301
'702399.recompute_res', False, False, 36.125, 111, 47127, 87842, 92526, 44450
'702409.recompute_res', False, False, 0.125, 184, 47695, 45722, 48244, 45722
'702471.recompute_res', False, False, 5.547, 99, 30712, 45875, 48863, 27544
'702510.recompute_res', False, False, 45.922, 24, 44148, 84131, 87745, 42114
'702555.recompute_res', False, False, 0.016, 35, 13183, 12973, 13383, 12876
'702639.recompute_res', False, False, 3.656, 14, 9429, 17461, 18014, 8856
'702652.recompute_res', False, False, 412.25, 253, 206153, 380306, 408521, 191566
'702706.recompute_res', False, False, 4.359, 199, 25705, 44261, 49012, 23065
'702757.recompute_res', False, False, 12.453, 34, 31810, 61248, 62643, 30678
'703030.recompute_res', False, False, 46.469, 49, 24753, 42663, 51342, 21635
'703107.recompute_res', False, False, 0.031, 397, 8402, 7878, 9202, 7878
'703111.recompute_res', False, False, 47.484, 49, 35487, 64273, 67809, 33240
'703117.recompute_res', False, False, 0.203, 24, 5467, 5707, 6288, 5009
'703409.recompute_res', False, False, 0.0, 24, 552, 495, 623, 495
'703419.recompute_res', False, False, 34.688, 15, 23473, 41392, 43449, 22313
'703499.recompute_res', False, False, 4.594, 115, 26968, 36218, 40052, 24927
'703504.recompute_res', False, False, 0.0, 2, 102, 98, 104, 98
'703538.recompute_res', False, False, 217.672, 549, 222701, 376314, 415018, 193381
'703591.recompute_res', False, False, 0.016, 38, 1176, 1010, 1261, 1003
'703593.recompute_res', False, False, 43.953, 761, 171590, 302718, 325960, 153434
'703635.recompute_res', False, False, 17.859, 1044, 106068, 182373, 202838, 94216
'703682.recompute_res', False, False, 127.25, 174, 251158, 487168, 496394, 244183
'703727.recompute_res', False, False, 0.234, 15, 4288, 5949, 6292, 3977
'703760.recompute_res', False, False, 0.0, 29, 9141, 9064, 9351, 8937
'703797.recompute_res', False, False, 2.141, 31, 14098, 18103, 19121, 13117
'703807.recompute_res', False, False, 4.047, 114, 24670, 33481, 34868, 23762
'703962.recompute_res', False, False, 50.844, 622, 151327, 243604, 257951, 143544
'70402.recompute_res', False, False, 5.234, 44, 21059, 36945, 38297, 19868
'704085.recompute_res', False, False, 0.0, 6, 294, 256, 303, 256
'704087.recompute_res', False, False, 0.0, 6, 311, 284, 320, 284
'704229.recompute_res', False, False, 0.0, 9, 3223, 3186, 3249, 3186
'70427.recompute_res', False, False, 0.078, 168, 47652, 46409, 48077, 46388
'704296.recompute_res', False, False, 7.859, 218, 25095, 34730, 38227, 22716
'704382.recompute_res', False, False, 411.078, 169, 223210, 418484, 443358, 210096
'704403.recompute_res', False, False, 8.672, 24, 10197, 18387, 20037, 9243
'704428.recompute_res', False, False, 0.109, 74, 23224, 23147, 24554, 22294
'704477.recompute_res', False, False, 0.016, 54, 10153, 10750, 11069, 10008
'704538.recompute_res', False, False, 1.578, 289, 94090, 102974, 106809, 90486
'704566.recompute_res', False, False, 184.859, 516, 252856, 455762, 484170, 233347
'704636.recompute_res', False, False, 241.969, 126, 197490, 356488, 369857, 188567
'704658.recompute_res', False, False, 0.031, 118, 39747, 39039, 40683, 39039
'704726.recompute_res', False, False, 0.141, 56, 4755, 4379, 5226, 4045
'704733.recompute_res', False, False, 0.016, 99, 3070, 3058, 3606, 2684
'704755.recompute_res', False, False, 0.0, 19, 3712, 3616, 3749, 3616
'704809.recompute_res', False, False, 0.031, 132, 30868, 30308, 31262, 30308
'705038.recompute_res', False, False, 0.094, 195, 15221, 13536, 15625, 13517
'705269.recompute_res', False, False, 7.75, 55, 8164, 14366, 16123, 7477
'70531.recompute_res', True, False
'705412.recompute_res', False, False, 0.031, 49, 15668, 15364, 15940, 15237
'705457.recompute_res', False, False, 2.5, 31, 15810, 19945, 21004, 14768
'705522.recompute_res', False, False, 0.0, 29, 815, 668, 993, 664
'705624.recompute_res', False, False, 0.188, 365, 46662, 43911, 47804, 43811
'70571.recompute_res', False, False, 8.297, 34, 13074, 24543, 25283, 12510
'705720.recompute_res', False, False, 71.344, 499, 78974, 134156, 148646, 68919
'705873.recompute_res', False, False, 1.344, 473, 274095, 265357, 275573, 265292
'706019.recompute_res', False, False, 2.828, 12, 5194, 9192, 9782, 4702
'706032.recompute_res', False, False, 0.0, 2, 38, 38, 39, 38
'706057.recompute_res', False, False, 37.547, 13, 27856, 51473, 54427, 26097
'706158.recompute_res', False, False, 2.797, 124, 18919, 30626, 32835, 16571
'706195.recompute_res', False, False, 0.016, 29, 6654, 6498, 6740, 6498
'70640.recompute_res', False, False, 4.922, 55, 6612, 11538, 12860, 6064
'706408.recompute_res', False, False, 0.0, 12, 2025, 1935, 2059, 1935
'706453.recompute_res', False, False, 0.688, 148, 11601, 17567, 19376, 10165
'706596.recompute_res', False, False, 84.875, 214, 81292, 136771, 154467, 70410
'706735.recompute_res', False, False, 0.297, 389, 21429, 21188, 24261, 19607
'706743.recompute_res', False, False, 39.016, 54, 19459, 33905, 40364, 17028
'706767.recompute_res', False, False, 4.672, 99, 14425, 26669, 28803, 13385
'706919.recompute_res', False, False, 0.0, 6, 146, 140, 156, 140
'707272.recompute_res', False, False, 7.922, 242, 25235, 40799, 45676, 22394
'707276.recompute_res', False, False, 0.0, 1, 134, 132, 135, 132
'707340.recompute_res', False, False, 0.156, 74, 40233, 41600, 42810, 39168
'707369.recompute_res', False, False, 455.531, 449, 321424, 591762, 629104, 296652
'707455.recompute_res', False, False, 184.812, 62, 80860, 138964, 160867, 70094
'707506.recompute_res', False, False, 8.625, 518, 80039, 104250, 116148, 68489
'707530.recompute_res', False, False, 3.094, 69, 17138, 25884, 28182, 15145
'707659.recompute_res', False, False, 0.469, 29, 7389, 7703, 8365, 6706
'707683.recompute_res', False, False, 7.047, 50, 14536, 24853, 27151, 12901
'707819.recompute_res', False, False, 18.688, 499, 168862, 209255, 216279, 162665
'707824.recompute_res', False, False, 10.312, 499, 140593, 170396, 181715, 128567
'707832.recompute_res', False, False, 24.531, 82, 39976, 73443, 77364, 36925
'707918.recompute_res', False, False, 5.641, 404, 64789, 86391, 93866, 59674
'707974.recompute_res', False, False, 88.188, 353, 142660, 254815, 269095, 130545
'707983.recompute_res', False, False, 0.0, 8, 4586, 4470, 4610, 4470
'708006.recompute_res', True, False
'708023.recompute_res', False, False, 50.297, 59, 32842, 57839, 64445, 29350
'708049.recompute_res', False, False, 0.094, 149, 10963, 10709, 11715, 10158
'70807.recompute_res', False, False, 112.047, 74, 128952, 236882, 248009, 120215
'708096.recompute_res', False, False, 0.141, 14, 7085, 6475, 7279, 6427
'708152.recompute_res', False, False, 0.0, 29, 826, 676, 998, 671
'708183.recompute_res', False, False, 0.016, 29, 9328, 9206, 9538, 9079
'708189.recompute_res', False, False, 0.016, 29, 8876, 8863, 9087, 8737
'70826.recompute_res', False, False, 1.812, 149, 22713, 37206, 39359, 21476
'708351.recompute_res', False, False, 16.031, 78, 36709, 67743, 71840, 34016
'708355.recompute_res', False, False, 2.938, 24, 7185, 11104, 12235, 6208
'708379.recompute_res', False, False, 0.203, 99, 32660, 59640, 60038, 32074
'708425.recompute_res', False, False, 4.078, 55, 10203, 17262, 18323, 9441
'708480.recompute_res', False, False, 7.875, 89, 8339, 10334, 14689, 5676
'708539.recompute_res', False, False, 19.656, 55, 13298, 23400, 26221, 12001
'708591.recompute_res', False, False, 5.438, 516, 130416, 165084, 174608, 122652
'708741.recompute_res', False, False, 1.172, 65, 16924, 19476, 20897, 15481
'708742.recompute_res', False, False, 3.094, 29, 9160, 14044, 15149, 8017
'708772.recompute_res', False, False, 2.141, 230, 85904, 95990, 100491, 81485
'709010.recompute_res', False, False, 0.141, 192, 11573, 11698, 12911, 10735
'709070.recompute_res', False, False, 13.656, 456, 258110, 412380, 420502, 248344
'709152.recompute_res', False, False, 7.703, 46, 7538, 12950, 14635, 6869
'709202.recompute_res', True, False
'709211.recompute_res', False, False, 96.344, 21, 71576, 133847, 141741, 67231
'709226.recompute_res', False, False, 0.891, 176, 34941, 36023, 38596, 32592
'709322.recompute_res', False, False, 58.219, 160, 74936, 131114, 140013, 69112
'709439.recompute_res', False, True, '', '', '', '', '', ''
'709475.recompute_res', False, False, 74.078, 369, 220550, 376000, 388449, 209039
'7095.recompute_res', False, False, 3.109, 32, 4975, 7619, 8686, 4103
'70950.recompute_res', False, False, 6.828, 55, 8164, 14366, 16123, 7477
'709513.recompute_res', False, False, 0.0, 4, 225, 220, 232, 220
'709517.recompute_res', False, False, 1.578, 99, 46405, 72765, 74414, 44477
'70952.recompute_res', False, False, 0.0, 4, 76, 76, 86, 68
'709603.recompute_res', False, False, 0.047, 249, 56806, 56099, 57550, 56099
'709639.recompute_res', False, False, 0.031, 9, 2898, 2715, 3018, 2652
'709664.recompute_res', False, False, 0.047, 249, 38738, 37757, 39235, 37757
'709777.recompute_res', False, False, 0.016, 19, 5460, 5204, 5646, 5128
'709851.recompute_res', False, False, 0.0, 9, 312, 305, 328, 305
'709890.recompute_res', False, False, 12.672, 109, 31381, 55866, 59530, 28345
'709934.recompute_res', False, False, 0.016, 36, 15020, 14807, 15241, 14685
'70996.recompute_res', False, False, 28.047, 19, 17105, 31341, 33967, 15727
'710002.recompute_res', False, False, 0.016, 31, 9572, 9360, 9778, 9240
'710052.recompute_res', True, False
'710069.recompute_res', False, False, 60.328, 64, 37980, 68425, 73698, 34612
'710290.recompute_res', False, False, 9.219, 72, 19303, 28491, 30620, 17813
'710371.recompute_res', False, False, 0.094, 105, 5716, 5273, 6116, 5141
'710429.recompute_res', False, False, 0.016, 24, 7326, 7268, 7539, 7095
'71049.recompute_res', False, False, 108.969, 549, 179991, 309714, 334550, 160508
'710536.recompute_res', False, False, 0.641, 49, 19328, 23446, 24288, 18292
'710600.recompute_res', False, False, 3.141, 142, 34253, 51947, 55433, 30920
