'seconds', 'completed_qty', 'remaining_qty', 'mb_processed'
12636, 12719, 1219, 125647.281
12641, 12721, 1217, 125650.83
12646, 12723, 1215, 125678.97
12651, 12728, 1210, 125697.794
12656, 12733, 1205, 125705.103
12661, 12738, 1200, 125746.658
12666, 12744, 1194, 125750.893
12672, 12753, 1185, 125805.557
12677, 12759, 1179, 125809.671
12682, 12765, 1173, 125899.803
12687, 12772, 1166, 126086.633
12692, 12780, 1158, 126106.304
12697, 12788, 1150, 126118.235
12702, 12794, 1144, 126124.163
12707, 12799, 1139, 126128.481
12712, 12805, 1133, 126143.495
12717, 12811, 1127, 126154.993
12723, 12818, 1120, 126169.634
12728, 12826, 1112, 126198.983
12733, 12834, 1104, 126397.705
12738, 12844, 1094, 126418.178
12743, 12852, 1086, 126424.399
12748, 12858, 1080, 126429.538
12753, 12866, 1072, 126456.75
12758, 12873, 1065, 126470.511
12764, 12878, 1060, 126476.211
12769, 12884, 1054, 126487.543
12774, 12891, 1047, 126502.009
12779, 12898, 1040, 126526.25
12784, 12903, 1035, 126535.579
12789, 12911, 1027, 126564.693
12794, 12920, 1018, 126584.743
12799, 12930, 1008, 126594.757
12804, 12936, 1002, 126597.975
12810, 12946, 992, 126622.008
12815, 12953, 985, 128529.3
12820, 12959, 979, 128572.621
12825, 12969, 969, 128625.558
12830, 12979, 959, 128633.621
12835, 12988, 950, 128684.432
12840, 12998, 940, 128712.508
12845, 13006, 932, 128762.337
12851, 13012, 926, 128777.083
12856, 13022, 916, 128800.396
12861, 13025, 913, 128804.336
12866, 13030, 908, 128809.399
12871, 13038, 900, 128863.661
12876, 13044, 894, 128885.231
12881, 13047, 891, 128890.838
12886, 13049, 889, 128899.839
12891, 13051, 887, 128902.174
12896, 13055, 883, 128915.948
12901, 13061, 877, 128928.294
12906, 13068, 870, 128946.306
12912, 13077, 861, 129000.933
12917, 13087, 851, 129033.632
12922, 13094, 844, 129119.335
12927, 13103, 835, 129129.239
12932, 13108, 830, 129133.654
12937, 13110, 828, 129135.898
12942, 13114, 824, 129152.146
12947, 13119, 819, 129174.707
12952, 13120, 818, 129175.384
12957, 13123, 815, 129188.64
12962, 13126, 812, 129328.985
12967, 13128, 810, 129341.211
12972, 13132, 806, 129356.881
12977, 13137, 801, 129379.713
12982, 13143, 795, 129385.813
12988, 13149, 789, 129401.328
12993, 13152, 786, 129403.191
12998, 13157, 781, 129425.134
13003, 13162, 776, 129444.747
13008, 13166, 772, 129463.4
13013, 13172, 766, 129501.527
13018, 13177, 761, 129508.745
13023, 13183, 755, 129533.727
13028, 13187, 751, 129545.814
13033, 13193, 745, 129561.667
13039, 13198, 740, 129581.419
13044, 13204, 734, 129603.36
13049, 13211, 727, 129614.483
13054, 13218, 720, 129627.767
13059, 13223, 715, 129631.696
13064, 13227, 711, 129800.89
13069, 13234, 704, 129825.226
13074, 13238, 700, 129833.413
13079, 13243, 695, 129859.639
13085, 13247, 691, 129870.915
13090, 13250, 688, 129908.258
13095, 13258, 680, 129934.148
13100, 13262, 676, 129936.812
13105, 13269, 669, 129950.08
13110, 13276, 662, 129978.965
13115, 13283, 655, 130004.083
13120, 13289, 649, 130021.621
13125, 13295, 643, 130041.338
13130, 13302, 636, 130067.417
13136, 13309, 629, 130075.718
13141, 13315, 623, 130082.998
13146, 13324, 614, 130101.425
13151, 13333, 605, 130121.291
13156, 13341, 597, 130338.557
13161, 13347, 591, 130350.702
13166, 13351, 587, 130358.338
13171, 13353, 585, 130364.188
13177, 13357, 581, 130376.031
13182, 13362, 576, 130384.554
13187, 13365, 573, 130386.591
13192, 13368, 570, 130389.113
13197, 13370, 568, 130390.199
13202, 13371, 567, 130391.883
13207, 13373, 565, 130398.516
13212, 13376, 562, 130403.896
13217, 13378, 560, 130405.313
13222, 13383, 555, 130424.435
13227, 13386, 552, 130430.616
13232, 13388, 550, 130431.11
13237, 13393, 545, 130457.273
13242, 13397, 541, 130471.777
13247, 13399, 539, 130476.029
13252, 13400, 538, 130476.051
13257, 13403, 535, 130482.127
13262, 13405, 533, 130483.465
13267, 13406, 532, 130486.162
13272, 13409, 529, 130495.551
13277, 13411, 527, 130537.137
13283, 13414, 524, 130539.474
13288, 13419, 519, 130634.587
13293, 13423, 515, 130636.226
13298, 13431, 507, 130671.032
13303, 13439, 499, 130697.26
13308, 13447, 491, 130721.586
13313, 13451, 487, 130759.807
13318, 13459, 479, 130793.373
13323, 13467, 471, 130805.793
13329, 13474, 464, 130812.542
13334, 13481, 457, 130825.51
13339, 13489, 449, 130851.344
13344, 13495, 443, 130858.554
13349, 13503, 435, 130871.05
13354, 13512, 426, 130903.605
13359, 13521, 417, 131000.568
13364, 13530, 408, 131015.164
13369, 13533, 405, 131021.432
13374, 13535, 403, 131022.583
13379, 13539, 399, 131042.378
13385, 13545, 393, 131063.787
13390, 13552, 386, 131111.081
13395, 13556, 382, 131115.165
13400, 13562, 376, 131139.558
13405, 13568, 370, 131148.955
13410, 13574, 364, 131217.96
13415, 13581, 357, 131256.676
13420, 13589, 349, 131522.247
13425, 13599, 339, 131550.384
13431, 13604, 334, 131553.0
13436, 13610, 328, 131571.243
13441, 13612, 326, 131572.736
13446, 13615, 323, 131578.148
13451, 13622, 316, 131619.002
13456, 13629, 309, 131637.018
13461, 13633, 305, 131685.856
13466, 13638, 300, 131711.929
13471, 13647, 291, 131749.038
13476, 13656, 282, 131794.757
13481, 13662, 276, 131817.302
13486, 13670, 268, 131861.825
13491, 13678, 260, 131883.978
13496, 13686, 252, 131895.574
13502, 13694, 244, 131958.499
13507, 13700, 238, 131961.506
13512, 13704, 234, 132077.238
13517, 13709, 229, 132092.666
13522, 13715, 223, 132108.187
13527, 13721, 217, 132116.519
13532, 13727, 211, 132125.234
13537, 13732, 206, 132130.57
13542, 13738, 200, 132137.634
13547, 13743, 195, 132151.139
13553, 13748, 190, 132176.123
13558, 13754, 184, 132188.155
13563, 13757, 181, 132190.76
13568, 13762, 176, 132208.401
13573, 13771, 167, 132266.672
13578, 13780, 158, 132283.17
13583, 13788, 150, 132317.878
13588, 13795, 143, 132326.646
13594, 13805, 133, 132378.428
13599, 13813, 125, 132397.773
13604, 13821, 117, 132409.564
13609, 13828, 110, 132469.931
13614, 13832, 106, 132475.844
13619, 13839, 99, 132499.716
13624, 13843, 95, 132504.772
13629, 13847, 91, 132515.304
13634, 13851, 87, 132518.809
13639, 13857, 81, 132530.615
13645, 13862, 76, 132542.026
13650, 13870, 68, 132610.375
13655, 13876, 62, 132617.133
13660, 13885, 53, 132657.457
13665, 13893, 45, 132708.83
13670, 13903, 35, 132733.664
13675, 13914, 24, 132799.124
13680, 13925, 13, 132919.605
13685, 13934, 4, 132932.218
13691, 13935, 3, 132944.166
13696, 13935, 3, 132944.166
13701, 13936, 2, 132950.887
13706, 13936, 2, 132950.887
13711, 13936, 2, 132950.887
13716, 13937, 1, 132979.787
13721, 13937, 1, 132979.787
13726, 13937, 1, 132979.787
13731, 13937, 1, 132979.787
13736, 13937, 1, 132979.787
13741, 13937, 1, 132979.787
13746, 13937, 1, 132979.787
13751, 13937, 1, 132979.787
13756, 13938, 0, 132998.913
